"ShotLocations.PLAYER_NAME","ShotLocations.TEAM_ABBREVIATION","head","Shot_Type","FGAM"
"Juan Toscano-Anderson","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1629308.png","Midrange",0
"Juan Toscano-Anderson","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1629308.png","Corner 3",-0.179327351188437
"Juan Toscano-Anderson","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1629308.png","Above Break 3",-0.360565833451019
"Juan Toscano-Anderson","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1629308.png","Total 3",-0.539893184639457
"Juan Toscano-Anderson","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1629308.png","Total FGAM",-3.39997071930766
"Jules Bernard","WAS","https://cdn.nba.com/headshots/nba/latest/260x190/1631262.png","Restricted",0.0130850528434827
"Jules Bernard","WAS","https://cdn.nba.com/headshots/nba/latest/260x190/1631262.png","Paint Not-Restricted",0
"Jules Bernard","WAS","https://cdn.nba.com/headshots/nba/latest/260x190/1631262.png","Midrange",-0.418862690707351
"Jules Bernard","WAS","https://cdn.nba.com/headshots/nba/latest/260x190/1631262.png","Corner 3",-0.786301369863014
"Jules Bernard","WAS","https://cdn.nba.com/headshots/nba/latest/260x190/1631262.png","Above Break 3",-1.16350839198701
"Jules Bernard","WAS","https://cdn.nba.com/headshots/nba/latest/260x190/1631262.png","Total 3",-1.94980976185002
"Jules Bernard","WAS","https://cdn.nba.com/headshots/nba/latest/260x190/1631262.png","Total FGAM",-2.35558739971389
"Julian Champagnie","SAS","https://cdn.nba.com/headshots/nba/latest/260x190/1630577.png","Restricted",-1.1468986037995
"Julian Champagnie","SAS","https://cdn.nba.com/headshots/nba/latest/260x190/1630577.png","Paint Not-Restricted",-3.64830552932536
"Julian Champagnie","SAS","https://cdn.nba.com/headshots/nba/latest/260x190/1630577.png","Midrange",-1.93267780659951
"Julian Champagnie","SAS","https://cdn.nba.com/headshots/nba/latest/260x190/1630577.png","Corner 3",-1.05161157308776
"Julian Champagnie","SAS","https://cdn.nba.com/headshots/nba/latest/260x190/1630577.png","Above Break 3",0.619209439528021
"Julian Champagnie","SAS","https://cdn.nba.com/headshots/nba/latest/260x190/1630577.png","Total 3",-0.432402133559741
"Julian Champagnie","SAS","https://cdn.nba.com/headshots/nba/latest/260x190/1630577.png","Total FGAM",-7.1602840732841
"Julian Phillips","CHI","https://cdn.nba.com/headshots/nba/latest/260x190/1641763.png","Restricted",-1.58247340121268
"Julian Phillips","CHI","https://cdn.nba.com/headshots/nba/latest/260x190/1641763.png","Paint Not-Restricted",0.556926626350194
"Julian Phillips","CHI","https://cdn.nba.com/headshots/nba/latest/260x190/1641763.png","Midrange",0.162344711132553
"Julian Phillips","CHI","https://cdn.nba.com/headshots/nba/latest/260x190/1641763.png","Corner 3",0.0690789473684212
"Julian Phillips","CHI","https://cdn.nba.com/headshots/nba/latest/260x190/1641763.png","Above Break 3",-3.68837406413335
"Julian Phillips","CHI","https://cdn.nba.com/headshots/nba/latest/260x190/1641763.png","Total 3",-3.61929511676493
"Julian Phillips","CHI","https://cdn.nba.com/headshots/nba/latest/260x190/1641763.png","Total FGAM",-4.48249718049486
"Julian Strawther","DEN","https://cdn.nba.com/headshots/nba/latest/260x190/1631124.png","Restricted",-2.86567198334058
"Julian Strawther","DEN","https://cdn.nba.com/headshots/nba/latest/260x190/1631124.png","Paint Not-Restricted",-0.0652341289283971
"Julian Strawther","DEN","https://cdn.nba.com/headshots/nba/latest/260x190/1631124.png","Midrange",0.230588235294118
"Julian Strawther","DEN","https://cdn.nba.com/headshots/nba/latest/260x190/1631124.png","Corner 3",0.497120921305182
"Julian Strawther","DEN","https://cdn.nba.com/headshots/nba/latest/260x190/1631124.png","Above Break 3",-7.31952900089669
"Julian Strawther","DEN","https://cdn.nba.com/headshots/nba/latest/260x190/1631124.png","Total 3",-6.82240807959151
"Julian Strawther","DEN","https://cdn.nba.com/headshots/nba/latest/260x190/1631124.png","Total FGAM",-9.52272595656637
"Julius Randle","NYK","https://cdn.nba.com/headshots/nba/latest/260x190/203944.png","Restricted",3.53321389195148
"Julius Randle","NYK","https://cdn.nba.com/headshots/nba/latest/260x190/203944.png","Paint Not-Restricted",-2.70585747515331
"Julius Randle","NYK","https://cdn.nba.com/headshots/nba/latest/260x190/203944.png","Midrange",-0.114836597344329
"Julius Randle","NYK","https://cdn.nba.com/headshots/nba/latest/260x190/203944.png","Corner 3",4.46673532440783
"Julius Randle","NYK","https://cdn.nba.com/headshots/nba/latest/260x190/203944.png","Above Break 3",-17.7217123935667
"Julius Randle","NYK","https://cdn.nba.com/headshots/nba/latest/260x190/203944.png","Total 3",-13.2549770691589
"Julius Randle","NYK","https://cdn.nba.com/headshots/nba/latest/260x190/203944.png","Total FGAM",-12.542457249705
"Justin Holiday","DEN","https://cdn.nba.com/headshots/nba/latest/260x190/203200.png","Restricted",0.72859561616254
"Justin Holiday","DEN","https://cdn.nba.com/headshots/nba/latest/260x190/203200.png","Paint Not-Restricted",-0.443108330128989
"Justin Holiday","DEN","https://cdn.nba.com/headshots/nba/latest/260x190/203200.png","Midrange",0.718087995654535
"Justin Holiday","DEN","https://cdn.nba.com/headshots/nba/latest/260x190/203200.png","Corner 3",2.71191097678253
"Justin Holiday","DEN","https://cdn.nba.com/headshots/nba/latest/260x190/203200.png","Above Break 3",-1.73615167216203
"Justin Holiday","DEN","https://cdn.nba.com/headshots/nba/latest/260x190/203200.png","Total 3",0.975759304620492
"Justin Holiday","DEN","https://cdn.nba.com/headshots/nba/latest/260x190/203200.png","Total FGAM",1.97933458630858
"Justin Minaya","POR","https://cdn.nba.com/headshots/nba/latest/260x190/1631303.png","Restricted",-1.63608079976208
"Justin Minaya","POR","https://cdn.nba.com/headshots/nba/latest/260x190/1631303.png","Paint Not-Restricted",-0.443108330128989
"Justin Minaya","POR","https://cdn.nba.com/headshots/nba/latest/260x190/1631303.png","Midrange",0
"Justin Minaya","POR","https://cdn.nba.com/headshots/nba/latest/260x190/1631303.png","Corner 3",-0.393123758646668
"Justin Minaya","POR","https://cdn.nba.com/headshots/nba/latest/260x190/1631303.png","Above Break 3",-2.04847785652061
"Justin Minaya","POR","https://cdn.nba.com/headshots/nba/latest/260x190/1631303.png","Total 3",-2.44160161516728
"Justin Minaya","POR","https://cdn.nba.com/headshots/nba/latest/260x190/1631303.png","Total FGAM",-4.52079074505836
"Jusuf Nurkic","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/203994.png","Restricted",-13.1820728291316
"Jusuf Nurkic","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/203994.png","Paint Not-Restricted",6.04047560590649
"Jusuf Nurkic","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/203994.png","Midrange",0.393048935014783
"Jusuf Nurkic","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/203994.png","Corner 3",-2.14595039057147
"Jusuf Nurkic","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/203994.png","Above Break 3",-7.41562330527458
"Jusuf Nurkic","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/203994.png","Total 3",-9.56157369584604
"Jusuf Nurkic","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/203994.png","Total FGAM",-16.3101219840564
"KJ Martin","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1630231.png","Restricted",-0.645613392264181
"KJ Martin","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1630231.png","Paint Not-Restricted",-0.760552544151075
"KJ Martin","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1630231.png","Midrange",0
"KJ Martin","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1630231.png","Corner 3",-0.50383877159309
"KJ Martin","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1630231.png","Above Break 3",-2.16364963160001
"KJ Martin","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1630231.png","Total 3",-2.6674884031931
"KJ Martin","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1630231.png","Total FGAM",-4.07365433960836
"Kaiser Gates","NOP","https://cdn.nba.com/headshots/nba/latest/260x190/1629232.png","Restricted",-1.32464086375698
"Kaiser Gates","NOP","https://cdn.nba.com/headshots/nba/latest/260x190/1629232.png","Paint Not-Restricted",0
"Kaiser Gates","NOP","https://cdn.nba.com/headshots/nba/latest/260x190/1629232.png","Midrange",0
"Kaiser Gates","NOP","https://cdn.nba.com/headshots/nba/latest/260x190/1629232.png","Corner 3",0
"Kaiser Gates","NOP","https://cdn.nba.com/headshots/nba/latest/260x190/1629232.png","Above Break 3",-0.721148640696716
"Kaiser Gates","NOP","https://cdn.nba.com/headshots/nba/latest/260x190/1629232.png","Total 3",-0.721148640696716
"Kaiser Gates","NOP","https://cdn.nba.com/headshots/nba/latest/260x190/1629232.png","Total FGAM",-2.04578950445369
"Karl-Anthony Towns","MIN","https://cdn.nba.com/headshots/nba/latest/260x190/1626157.png","Restricted",-12.7564358709381
"Karl-Anthony Towns","MIN","https://cdn.nba.com/headshots/nba/latest/260x190/1626157.png","Paint Not-Restricted",20.4088701161563
"Karl-Anthony Towns","MIN","https://cdn.nba.com/headshots/nba/latest/260x190/1626157.png","Midrange",-2.51914687348521
"Karl-Anthony Towns","MIN","https://cdn.nba.com/headshots/nba/latest/260x190/1626157.png","Corner 3",-0.649108367626885
"Karl-Anthony Towns","MIN","https://cdn.nba.com/headshots/nba/latest/260x190/1626157.png","Above Break 3",21.547249780977
"Karl-Anthony Towns","MIN","https://cdn.nba.com/headshots/nba/latest/260x190/1626157.png","Total 3",20.8981414133501
"Karl-Anthony Towns","MIN","https://cdn.nba.com/headshots/nba/latest/260x190/1626157.png","Total FGAM",26.031428785083
"Kawhi Leonard","LAC","https://cdn.nba.com/headshots/nba/latest/260x190/202695.png","Restricted",15.53697926225
"Kawhi Leonard","LAC","https://cdn.nba.com/headshots/nba/latest/260x190/202695.png","Paint Not-Restricted",22.7135557983016
"Kawhi Leonard","LAC","https://cdn.nba.com/headshots/nba/latest/260x190/202695.png","Midrange",-3.42794440380395
"Kawhi Leonard","LAC","https://cdn.nba.com/headshots/nba/latest/260x190/202695.png","Corner 3",4.75420875420875
"Kawhi Leonard","LAC","https://cdn.nba.com/headshots/nba/latest/260x190/202695.png","Above Break 3",16.6874128023836
"Kawhi Leonard","LAC","https://cdn.nba.com/headshots/nba/latest/260x190/202695.png","Total 3",21.4416215565924
"Kawhi Leonard","LAC","https://cdn.nba.com/headshots/nba/latest/260x190/202695.png","Total FGAM",56.2642122133399
"Keegan Murray","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1631099.png","Restricted",5.26123028969563
"Keegan Murray","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1631099.png","Paint Not-Restricted",12.7352322155185
"Keegan Murray","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1631099.png","Midrange",-3.19854545454545
"Keegan Murray","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1631099.png","Corner 3",-9.6820717680281
"Keegan Murray","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1631099.png","Above Break 3",3.81338886391065
"Keegan Murray","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1631099.png","Total 3",-5.86868290411746
"Keegan Murray","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1631099.png","Total FGAM",8.92923414655117
"Keita Bates-Diop","BKN","https://cdn.nba.com/headshots/nba/latest/260x190/1628966.png","Restricted",-6.37069597069597
"Keita Bates-Diop","BKN","https://cdn.nba.com/headshots/nba/latest/260x190/1628966.png","Paint Not-Restricted",-0.305173680344213
"Keita Bates-Diop","BKN","https://cdn.nba.com/headshots/nba/latest/260x190/1628966.png","Midrange",-0.0942155739188131
"Keita Bates-Diop","BKN","https://cdn.nba.com/headshots/nba/latest/260x190/1628966.png","Corner 3",-2.91173844357442
"Keita Bates-Diop","BKN","https://cdn.nba.com/headshots/nba/latest/260x190/1628966.png","Above Break 3",-0.93274461321088
"Keita Bates-Diop","BKN","https://cdn.nba.com/headshots/nba/latest/260x190/1628966.png","Total 3",-3.8444830567853
"Keita Bates-Diop","BKN","https://cdn.nba.com/headshots/nba/latest/260x190/1628966.png","Total FGAM",-10.6145682817443
"Keldon Johnson","SAS","https://cdn.nba.com/headshots/nba/latest/260x190/1629640.png","Restricted",-15.0497532989099
"Keldon Johnson","SAS","https://cdn.nba.com/headshots/nba/latest/260x190/1629640.png","Paint Not-Restricted",-3.04791344667697
"Keldon Johnson","SAS","https://cdn.nba.com/headshots/nba/latest/260x190/1629640.png","Midrange",0.273012805025369
"Keldon Johnson","SAS","https://cdn.nba.com/headshots/nba/latest/260x190/1629640.png","Corner 3",-6.66492182657208
"Keldon Johnson","SAS","https://cdn.nba.com/headshots/nba/latest/260x190/1629640.png","Above Break 3",-3.91691682227527
"Keldon Johnson","SAS","https://cdn.nba.com/headshots/nba/latest/260x190/1629640.png","Total 3",-10.5818386488473
"Keldon Johnson","SAS","https://cdn.nba.com/headshots/nba/latest/260x190/1629640.png","Total FGAM",-28.4064925894089
"Kelly Olynyk","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/203482.png","Restricted",8.23037609149038
"Kelly Olynyk","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/203482.png","Paint Not-Restricted",3.73781512605042
"Kelly Olynyk","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/203482.png","Midrange",-2.31237543033158
"Kelly Olynyk","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/203482.png","Corner 3",0.531852156620722
"Kelly Olynyk","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/203482.png","Above Break 3",4.04672875162089
"Kelly Olynyk","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/203482.png","Total 3",4.57858090824161
"Kelly Olynyk","TOR","https://cdn.nba.com/headshots/nba/latest/260x190/203482.png","Total FGAM",14.2343966954508
"Kelly Oubre Jr.","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1626162.png","Restricted",-2.67865580915243
"Kelly Oubre Jr.","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1626162.png","Paint Not-Restricted",-6.24834402271055
"Kelly Oubre Jr.","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1626162.png","Midrange",0.94927536231884
"Kelly Oubre Jr.","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1626162.png","Corner 3",-2.81078107810781
"Kelly Oubre Jr.","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1626162.png","Above Break 3",-6.97596448977664
"Kelly Oubre Jr.","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1626162.png","Total 3",-9.78674556788446
"Kelly Oubre Jr.","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1626162.png","Total FGAM",-17.7644700374286
"Kendall Brown","IND","https://cdn.nba.com/headshots/nba/latest/260x190/1631112.png","Restricted",1.01310822867339
"Kendall Brown","IND","https://cdn.nba.com/headshots/nba/latest/260x190/1631112.png","Paint Not-Restricted",-0.443108330128989
"Kendall Brown","IND","https://cdn.nba.com/headshots/nba/latest/260x190/1631112.png","Midrange",-0.418862690707351
"Kendall Brown","IND","https://cdn.nba.com/headshots/nba/latest/260x190/1631112.png","Corner 3",0
"Kendall Brown","IND","https://cdn.nba.com/headshots/nba/latest/260x190/1631112.png","Above Break 3",-0.360565833451019
"Kendall Brown","IND","https://cdn.nba.com/headshots/nba/latest/260x190/1631112.png","Total 3",-0.360565833451019
"Kendall Brown","IND","https://cdn.nba.com/headshots/nba/latest/260x190/1631112.png","Total FGAM",-0.209428625613967
"Kenneth Lofton Jr.","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1631254.png","Restricted",-0.284929877142007
"Kenneth Lofton Jr.","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1631254.png","Paint Not-Restricted",0.0121682576313855
"Kenneth Lofton Jr.","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1631254.png","Midrange",-3.60960598563929
"Kenneth Lofton Jr.","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1631254.png","Corner 3",-0.393123758646668
"Kenneth Lofton Jr.","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1631254.png","Above Break 3",-0.966381015161503
"Kenneth Lofton Jr.","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1631254.png","Total 3",-1.35950477380817
"Kenneth Lofton Jr.","PHI","https://cdn.nba.com/headshots/nba/latest/260x190/1631254.png","Total FGAM",-5.24187237895809
"Kenrich Williams","OKC","https://cdn.nba.com/headshots/nba/latest/260x190/1629026.png","Restricted",-1.76572658181485
"Kenrich Williams","OKC","https://cdn.nba.com/headshots/nba/latest/260x190/1629026.png","Paint Not-Restricted",-0.976285414480587
"Kenrich Williams","OKC","https://cdn.nba.com/headshots/nba/latest/260x190/1629026.png","Midrange",-1.77049773755656
"Kenrich Williams","OKC","https://cdn.nba.com/headshots/nba/latest/260x190/1629026.png","Corner 3",-0.041292269702998
"Kenrich Williams","OKC","https://cdn.nba.com/headshots/nba/latest/260x190/1629026.png","Above Break 3",2.28828021874411
"Kenrich Williams","OKC","https://cdn.nba.com/headshots/nba/latest/260x190/1629026.png","Total 3",2.24698794904111
"Kenrich Williams","OKC","https://cdn.nba.com/headshots/nba/latest/260x190/1629026.png","Total FGAM",-2.26552178481089
"Kentavious Caldwell-Pope","DEN","https://cdn.nba.com/headshots/nba/latest/260x190/203484.png","Restricted",-10.574736070717
"Kentavious Caldwell-Pope","DEN","https://cdn.nba.com/headshots/nba/latest/260x190/203484.png","Paint Not-Restricted",0.378372703412074
"Kentavious Caldwell-Pope","DEN","https://cdn.nba.com/headshots/nba/latest/260x190/203484.png","Midrange",4.51478429471643
"Kentavious Caldwell-Pope","DEN","https://cdn.nba.com/headshots/nba/latest/260x190/203484.png","Corner 3",1.52557307083362
"Kentavious Caldwell-Pope","DEN","https://cdn.nba.com/headshots/nba/latest/260x190/203484.png","Above Break 3",-0.465354479373168
"Kentavious Caldwell-Pope","DEN","https://cdn.nba.com/headshots/nba/latest/260x190/203484.png","Total 3",1.06021859146045
"Kentavious Caldwell-Pope","DEN","https://cdn.nba.com/headshots/nba/latest/260x190/203484.png","Total FGAM",-4.62136048112806
"Keon Ellis","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1631165.png","Restricted",-0.298254443961474
"Keon Ellis","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1631165.png","Paint Not-Restricted",1.34172435494021
"Keon Ellis","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1631165.png","Midrange",0.743622218201556
"Keon Ellis","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1631165.png","Corner 3",-3.25972155544887
"Keon Ellis","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1631165.png","Above Break 3",3.61591573192572
"Keon Ellis","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1631165.png","Total 3",0.356194176476853
"Keon Ellis","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1631165.png","Total FGAM",2.14328630565715
"Keon Johnson","BKN","https://cdn.nba.com/headshots/nba/latest/260x190/1630553.png","Restricted",-1.64925082923482
"Keon Johnson","BKN","https://cdn.nba.com/headshots/nba/latest/260x190/1630553.png","Paint Not-Restricted",-0.443108330128989
"Keon Johnson","BKN","https://cdn.nba.com/headshots/nba/latest/260x190/1630553.png","Midrange",-0.256558711778542
"Keon Johnson","BKN","https://cdn.nba.com/headshots/nba/latest/260x190/1630553.png","Corner 3",0.606944729813026
"Keon Johnson","BKN","https://cdn.nba.com/headshots/nba/latest/260x190/1630553.png","Above Break 3",0.476177024482109
"Keon Johnson","BKN","https://cdn.nba.com/headshots/nba/latest/260x190/1630553.png","Total 3",1.08312175429514
"Keon Johnson","BKN","https://cdn.nba.com/headshots/nba/latest/260x190/1630553.png","Total FGAM",-1.26579611684721
"Kessler Edwards","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1630556.png","Restricted",-0.947196229609463
"Kessler Edwards","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1630556.png","Paint Not-Restricted",0.113822275047193
"Kessler Edwards","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1630556.png","Midrange",-0.675512665862485
"Kessler Edwards","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1630556.png","Corner 3",1.10468225131967
"Kessler Edwards","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1630556.png","Above Break 3",-1.49066377828534
"Kessler Edwards","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1630556.png","Total 3",-0.385981526965669
"Kessler Edwards","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1630556.png","Total FGAM",-1.89486814739042
"Kevin Durant","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/201142.png","Restricted",23.7226898465632
"Kevin Durant","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/201142.png","Paint Not-Restricted",18.9929202916417
"Kevin Durant","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/201142.png","Midrange",22.3252412267224
"Kevin Durant","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/201142.png","Corner 3",5.46927566083076
"Kevin Durant","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/201142.png","Above Break 3",13.4300614947966
"Kevin Durant","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/201142.png","Total 3",18.8993371556274
"Kevin Durant","PHX","https://cdn.nba.com/headshots/nba/latest/260x190/201142.png","Total FGAM",83.9401885205546
"Kevin Huerter","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1628989.png","Restricted",6.74418711199689
"Kevin Huerter","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1628989.png","Paint Not-Restricted",1.87414155571128
"Kevin Huerter","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1628989.png","Midrange",-0.891170431211499
"Kevin Huerter","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1628989.png","Corner 3",2.99807507218479
"Kevin Huerter","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1628989.png","Above Break 3",-2.66385043190155
"Kevin Huerter","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1628989.png","Total 3",0.334224640283242
"Kevin Huerter","SAC","https://cdn.nba.com/headshots/nba/latest/260x190/1628989.png","Total FGAM",8.06138287677991
"Kevin Knox II","DET","https://cdn.nba.com/headshots/nba/latest/260x190/1628995.png","Restricted",2.5595567867036
"Kevin Knox II","DET","https://cdn.nba.com/headshots/nba/latest/260x190/1628995.png","Paint Not-Restricted",0.593981805458363
"Kevin Knox II","DET","https://cdn.nba.com/headshots/nba/latest/260x190/1628995.png","Midrange",0.718087995654535
"Kevin Knox II","DET","https://cdn.nba.com/headshots/nba/latest/260x190/1628995.png","Corner 3",-2.15680351503501
"Kevin Knox II","DET","https://cdn.nba.com/headshots/nba/latest/260x190/1628995.png","Above Break 3",-1.91494025312875
"Kevin Knox II","DET","https://cdn.nba.com/headshots/nba/latest/260x190/1628995.png","Total 3",-4.07174376816377
"Kevin Knox II","DET","https://cdn.nba.com/headshots/nba/latest/260x190/1628995.png","Total FGAM",-0.200117180347268
"Kevin Love","MIA","https://cdn.nba.com/headshots/nba/latest/260x190/201567.png","Restricted",3.86912528901403
"Kevin Love","MIA","https://cdn.nba.com/headshots/nba/latest/260x190/201567.png","Paint Not-Restricted",5.15553378354736
"Kevin Love","MIA","https://cdn.nba.com/headshots/nba/latest/260x190/201567.png","Midrange",-0.0260680666183921
"Kevin Love","MIA","https://cdn.nba.com/headshots/nba/latest/260x190/201567.png","Corner 3",-4.62216123499142
"Kevin Love","MIA","https://cdn.nba.com/headshots/nba/latest/260x190/201567.png","Above Break 3",0.988136594588205
"Kevin Love","MIA","https://cdn.nba.com/headshots/nba/latest/260x190/201567.png","Total 3",-3.63402464040322
"Kevin Love","MIA","https://cdn.nba.com/headshots/nba/latest/260x190/201567.png","Total FGAM",5.36456636553978
"Kevon Harris","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/1630284.png","Restricted",0.337687292691296
"Kevon Harris","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/1630284.png","Paint Not-Restricted",-0.443108330128989
"Kevon Harris","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/1630284.png","Midrange",0.581197612012302
"Kevon Harris","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/1630284.png","Corner 3",0
"Kevon Harris","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/1630284.png","Above Break 3",0
"Kevon Harris","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/1630284.png","Total 3",0
"Kevon Harris","ORL","https://cdn.nba.com/headshots/nba/latest/260x190/1630284.png","Total FGAM",0.475776574574608
"Kevon Looney","GSW","https://cdn.nba.com/headshots/nba/latest/260x190/1626172.png","Restricted",4.5995599559956
"Kevon Looney","GSW","https://cdn.nba.com/headshots/nba/latest/260x190/1626172.png","Paint Not-Restricted",0.288945691375748
"Kevon Looney","GSW","https://cdn.nba.com/headshots/nba/latest/260x190/1626172.png","Midrange",-0.769954751131222
"Kevon Looney","GSW","https://cdn.nba.com/headshots/nba/latest/260x190/1626172.png","Corner 3",0
"Kevon Looney","GSW","https://cdn.nba.com/headshots/nba/latest/260x190/1626172.png","Above Break 3",0
"Kevon Looney","GSW","https://cdn.nba.com/headshots/nba/latest/260x190/1626172.png","Total 3",0
"Kevon Looney","GSW","https://cdn.nba.com/headshots/nba/latest/260x190/1626172.png","Total FGAM",4.11855089624013
"Keyontae Johnson","OKC","https://cdn.nba.com/headshots/nba/latest/260x190/1641749.png","Restricted",-2.31156353654352
"Keyontae Johnson","OKC","https://cdn.nba.com/headshots/nba/latest/260x190/1641749.png","Paint Not-Restricted",-0.772479373514194
"Keyontae Johnson","OKC","https://cdn.nba.com/headshots/nba/latest/260x190/1641749.png","Midrange",0.581197612012302
"Keyontae Johnson","OKC","https://cdn.nba.com/headshots/nba/latest/260x190/1641749.png","Corner 3",0.606944729813026
"Keyontae Johnson","OKC","https://cdn.nba.com/headshots/nba/latest/260x190/1641749.png","Above Break 3",-0.360565833451019
"Keyontae Johnson","OKC","https://cdn.nba.com/headshots/nba/latest/260x190/1641749.png","Total 3",0.246378896362007
"Keyontae Johnson","OKC","https://cdn.nba.com/headshots/nba/latest/260x190/1641749.png","Total FGAM",-2.2564664016834
"Keyonte George","UTA","https://cdn.nba.com/headshots/nba/latest/260x190/1641718.png","Restricted",-3.06048534798535
"Keyonte George","UTA","https://cdn.nba.com/headshots/nba/latest/260x190/1641718.png","Paint Not-Restricted",-4.10745975519939
"Keyonte George","UTA","https://cdn.nba.com/headshots/nba/latest/260x190/1641718.png","Midrange",-3.79143479312848
"Keyonte George","UTA","https://cdn.nba.com/headshots/nba/latest/260x190/1641718.png","Corner 3",-0.760211436809227
"Keyonte George","UTA","https://cdn.nba.com/headshots/nba/latest/260x190/1641718.png","Above Break 3",-2.66385043190155
"Keyonte George","UTA","https://cdn.nba.com/headshots/nba/latest/260x190/1641718.png","Total 3",-3.42406186871078
"Keyonte George","UTA","https://cdn.nba.com/headshots/nba/latest/260x190/1641718.png","Total FGAM",-14.383441765024
"Khris Middleton","MIL","https://cdn.nba.com/headshots/nba/latest/260x190/203114.png","Restricted",-0.367724504281725
"Khris Middleton","MIL","https://cdn.nba.com/headshots/nba/latest/260x190/203114.png","Paint Not-Restricted",1.2394445223734
"Khris Middleton","MIL","https://cdn.nba.com/headshots/nba/latest/260x190/203114.png","Midrange",23.219274762716
"Khris Middleton","MIL","https://cdn.nba.com/headshots/nba/latest/260x190/203114.png","Corner 3",1.10007555463974
